Sector,Week,TotalArrests,Unarmed,Armed,DrugRelated,Male,Female,White,Black,Hispanic or Latino,PUBLIC INTOXICATION,DRUG/ NARCOTIC VIOLATIONS,DUI,ALL OTHER OFFENSES
720,2018-07,5.0,5.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0
720,2018-08,9.0,12.0,3.0,9.0,12.0,3.0,1.0,12.0,1.0,5.0,6.0,1.0,0.0
720,2018-09,6.0,7.0,0.0,1.0,6.0,1.0,0.0,4.0,1.0,4.0,2.0,0.0,1.0
720,2018-10,4.0,6.0,3.0,3.0,8.0,1.0,0.0,6.0,3.0,1.0,2.0,0.0,0.0
720,2018-11,3.0,2.0,3.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
720,2018-12,3.0,4.0,0.0,3.0,4.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0
720,2018-13,6.0,6.0,2.0,1.0,5.0,3.0,0.0,8.0,0.0,1.0,1.0,2.0,0.0
720,2018-14,4.0,6.0,2.0,3.0,8.0,0.0,1.0,7.0,0.0,1.0,4.0,1.0,0.0
720,2018-15,4.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0
720,2018-16,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
720,2018-17,5.0,9.0,0.0,3.0,9.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,1.0
720,2018-18,4.0,4.0,1.0,0.0,4.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
720,2018-19,4.0,3.0,2.0,0.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0
720,2018-20,9.0,12.0,0.0,2.0,9.0,3.0,2.0,5.0,5.0,5.0,1.0,1.0,2.0
720,2018-21,6.0,9.0,2.0,2.0,9.0,2.0,0.0,9.0,2.0,1.0,3.0,0.0,2.0
720,2018-22,7.0,11.0,0.0,2.0,11.0,0.0,0.0,6.0,5.0,0.0,2.0,3.0,1.0
720,2018-23,6.0,6.0,0.0,1.0,5.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0
720,2018-24,7.0,5.0,3.0,0.0,6.0,2.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0
720,2018-25,8.0,9.0,2.0,6.0,11.0,0.0,0.0,10.0,1.0,2.0,5.0,0.0,0.0
720,2018-26,6.0,10.0,0.0,5.0,10.0,0.0,1.0,9.0,0.0,1.0,3.0,1.0,1.0
720,2018-27,8.0,10.0,0.0,3.0,7.0,3.0,0.0,6.0,4.0,1.0,3.0,2.0,0.0
720,2018-28,9.0,10.0,1.0,4.0,7.0,4.0,0.0,9.0,2.0,5.0,2.0,1.0,1.0
720,2018-29,7.0,16.0,2.0,2.0,18.0,0.0,0.0,17.0,1.0,1.0,5.0,0.0,4.0
720,2018-30,5.0,4.0,1.0,1.0,4.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
720,2018-31,7.0,6.0,2.0,3.0,7.0,1.0,0.0,5.0,2.0,4.0,2.0,0.0,0.0
720,2018-32,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
720,2018-33,8.0,8.0,5.0,1.0,13.0,0.0,0.0,10.0,3.0,1.0,4.0,0.0,1.0
720,2018-34,4.0,5.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0
720,2018-35,11.0,10.0,3.0,5.0,11.0,2.0,0.0,10.0,3.0,5.0,5.0,0.0,0.0
720,2018-36,15.0,23.0,0.0,6.0,18.0,5.0,2.0,15.0,6.0,1.0,5.0,6.0,1.0
720,2018-37,3.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
720,2018-38,6.0,8.0,0.0,3.0,7.0,1.0,0.0,5.0,3.0,2.0,1.0,2.0,1.0
720,2018-39,6.0,9.0,0.0,2.0,5.0,4.0,0.0,7.0,2.0,2.0,3.0,1.0,1.0
720,2018-40,8.0,14.0,0.0,10.0,14.0,0.0,1.0,10.0,3.0,1.0,5.0,1.0,2.0
720,2018-41,3.0,4.0,2.0,3.0,3.0,3.0,0.0,6.0,0.0,1.0,3.0,0.0,1.0
720,2018-42,4.0,3.0,3.0,5.0,6.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0
720,2018-43,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0
720,2018-44,13.0,18.0,3.0,7.0,19.0,2.0,1.0,16.0,3.0,4.0,7.0,1.0,2.0
720,2018-45,6.0,6.0,1.0,1.0,6.0,1.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0
720,2018-46,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
720,2018-47,3.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0
720,2018-48,4.0,4.0,0.0,2.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0
720,2018-49,6.0,7.0,0.0,3.0,7.0,0.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0
720,2018-50,6.0,6.0,0.0,1.0,6.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0
720,2018-51,12.0,20.0,4.0,10.0,19.0,5.0,3.0,19.0,2.0,6.0,6.0,0.0,4.0
720,2018-52,3.0,5.0,0.0,4.0,5.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0
720,2019-00,5.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0
720,2019-01,8.0,13.0,2.0,1.0,15.0,0.0,4.0,6.0,5.0,3.0,1.0,1.0,0.0
720,2019-02,4.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0
720,2019-03,5.0,8.0,1.0,7.0,9.0,0.0,0.0,8.0,1.0,2.0,4.0,0.0,1.0
720,2019-04,13.0,15.0,3.0,3.0,11.0,7.0,0.0,13.0,5.0,2.0,4.0,0.0,2.0
720,2019-05,3.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
720,2019-06,3.0,1.0,4.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
720,2019-07,5.0,8.0,0.0,0.0,2.0,6.0,2.0,5.0,1.0,2.0,2.0,0.0,2.0
720,2019-08,12.0,18.0,0.0,10.0,10.0,8.0,0.0,16.0,2.0,4.0,7.0,0.0,0.0
720,2019-09,4.0,5.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0
720,2019-10,7.0,10.0,4.0,4.0,14.0,0.0,0.0,13.0,1.0,1.0,5.0,1.0,2.0
720,2019-11,7.0,10.0,2.0,8.0,7.0,5.0,0.0,9.0,3.0,2.0,4.0,0.0,1.0
720,2019-12,8.0,13.0,0.0,3.0,13.0,0.0,0.0,13.0,0.0,2.0,6.0,0.0,0.0
720,2019-13,6.0,9.0,3.0,5.0,10.0,2.0,3.0,6.0,3.0,1.0,3.0,2.0,1.0
720,2019-14,3.0,5.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0
720,2019-15,5.0,6.0,1.0,0.0,5.0,2.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0
720,2019-16,7.0,9.0,0.0,3.0,9.0,0.0,0.0,8.0,1.0,5.0,2.0,0.0,0.0
720,2019-17,4.0,7.0,0.0,2.0,7.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,1.0
720,2019-18,4.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
720,2019-19,4.0,6.0,2.0,3.0,8.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0
720,2019-20,8.0,5.0,5.0,9.0,9.0,1.0,1.0,8.0,1.0,0.0,7.0,0.0,2.0
720,2019-21,4.0,4.0,2.0,0.0,6.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0
720,2019-22,6.0,8.0,2.0,1.0,9.0,1.0,0.0,5.0,5.0,5.0,0.0,1.0,2.0
720,2019-23,9.0,14.0,1.0,0.0,14.0,1.0,0.0,9.0,6.0,4.0,2.0,1.0,4.0
720,2019-24,5.0,6.0,0.0,2.0,6.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,0.0
720,2019-25,8.0,11.0,0.0,1.0,11.0,0.0,0.0,8.0,3.0,1.0,1.0,1.0,3.0
720,2019-26,3.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0
720,2019-27,5.0,10.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,2.0
720,2019-28,2.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0
720,2019-29,7.0,12.0,0.0,2.0,12.0,0.0,0.0,11.0,1.0,1.0,4.0,0.0,1.0
720,2019-30,4.0,4.0,2.0,0.0,5.0,1.0,1.0,5.0,0.0,2.0,3.0,0.0,0.0
720,2019-31,6.0,8.0,0.0,0.0,4.0,4.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0
720,2019-32,8.0,10.0,2.0,6.0,11.0,1.0,1.0,10.0,1.0,2.0,5.0,1.0,1.0
720,2019-33,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
720,2019-34,4.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
720,2019-35,2.0,2.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0
720,2019-36,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
720,2019-37,5.0,5.0,3.0,5.0,7.0,1.0,0.0,6.0,2.0,0.0,4.0,0.0,1.0
720,2019-38,8.0,8.0,5.0,2.0,11.0,2.0,0.0,10.0,3.0,2.0,4.0,0.0,0.0
720,2019-39,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
720,2019-40,10.0,11.0,4.0,2.0,15.0,0.0,0.0,13.0,2.0,1.0,5.0,1.0,0.0
720,2019-41,4.0,3.0,2.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
720,2019-42,2.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0
720,2019-43,3.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
720,2019-44,3.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0
720,2019-45,5.0,6.0,1.0,2.0,7.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0
720,2019-46,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
720,2019-47,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
720,2019-48,14.0,16.0,13.0,11.0,27.0,2.0,0.0,27.0,2.0,2.0,11.0,2.0,0.0
720,2019-49,8.0,7.0,6.0,3.0,13.0,0.0,0.0,12.0,1.0,1.0,4.0,0.0,1.0
720,2019-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,2019-51,3.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0
720,2019-52,3.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0
720,2020-00,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
720,2020-01,8.0,8.0,4.0,5.0,12.0,0.0,0.0,7.0,5.0,1.0,5.0,1.0,0.0
720,2020-02,3.0,8.0,0.0,3.0,8.0,0.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0
720,2020-03,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0
720,2020-04,4.0,7.0,0.0,1.0,7.0,0.0,0.0,7.0,0.0,2.0,4.0,0.0,0.0
720,2020-05,3.0,5.0,0.0,5.0,3.0,2.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
720,2020-06,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
720,2020-07,4.0,7.0,0.0,6.0,6.0,1.0,0.0,7.0,0.0,1.0,5.0,0.0,0.0
720,2020-08,4.0,5.0,3.0,3.0,6.0,2.0,0.0,8.0,0.0,1.0,3.0,0.0,1.0
720,2020-09,9.0,12.0,0.0,1.0,11.0,1.0,1.0,7.0,4.0,2.0,3.0,2.0,0.0
720,2020-10,5.0,6.0,0.0,2.0,6.0,0.0,0.0,4.0,2.0,3.0,3.0,0.0,0.0
720,2020-11,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
720,2020-12,14.0,22.0,1.0,5.0,15.0,8.0,0.0,21.0,2.0,5.0,8.0,2.0,3.0
720,2020-13,8.0,9.0,1.0,2.0,8.0,2.0,0.0,6.0,4.0,1.0,2.0,1.0,2.0
720,2020-14,4.0,8.0,2.0,0.0,8.0,2.0,1.0,9.0,0.0,1.0,3.0,0.0,1.0
720,2020-15,7.0,8.0,1.0,0.0,9.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0
720,2020-16,13.0,16.0,2.0,5.0,14.0,4.0,1.0,13.0,4.0,4.0,7.0,0.0,1.0
720,2020-17,9.0,14.0,3.0,8.0,17.0,0.0,0.0,14.0,3.0,1.0,7.0,1.0,1.0
720,2020-18,3.0,4.0,5.0,4.0,9.0,0.0,0.0,8.0,1.0,0.0,6.0,0.0,0.0
720,2020-19,9.0,17.0,6.0,8.0,15.0,8.0,0.0,16.0,7.0,2.0,8.0,3.0,3.0
720,2020-20,6.0,8.0,0.0,2.0,7.0,1.0,1.0,7.0,0.0,2.0,2.0,2.0,0.0
720,2020-21,5.0,10.0,0.0,1.0,9.0,1.0,0.0,4.0,6.0,2.0,1.0,1.0,4.0
720,2020-22,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
720,2020-23,4.0,5.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0
720,2020-24,6.0,6.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0,3.0,0.0,1.0,1.0
720,2020-25,4.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0
720,2020-26,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
720,2020-27,5.0,9.0,0.0,5.0,6.0,3.0,0.0,6.0,3.0,3.0,4.0,1.0,0.0
720,2020-28,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
720,2020-29,7.0,7.0,1.0,0.0,7.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,3.0
720,2020-30,5.0,6.0,0.0,1.0,6.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0
720,2020-31,8.0,7.0,5.0,5.0,12.0,0.0,0.0,12.0,0.0,2.0,4.0,1.0,2.0
720,2020-32,4.0,8.0,1.0,3.0,9.0,0.0,0.0,5.0,4.0,1.0,2.0,0.0,1.0
720,2020-33,12.0,18.0,0.0,2.0,13.0,5.0,1.0,15.0,2.0,2.0,4.0,0.0,2.0
720,2020-34,6.0,7.0,0.0,3.0,4.0,3.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0
720,2020-35,4.0,4.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
720,2020-36,5.0,6.0,2.0,6.0,6.0,2.0,2.0,6.0,0.0,2.0,3.0,0.0,0.0
720,2020-37,8.0,9.0,6.0,7.0,14.0,1.0,1.0,13.0,1.0,2.0,9.0,0.0,0.0
720,2020-38,6.0,8.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0
720,2020-39,5.0,7.0,2.0,2.0,7.0,2.0,0.0,7.0,2.0,2.0,2.0,0.0,1.0
720,2020-40,7.0,12.0,9.0,11.0,18.0,3.0,0.0,16.0,5.0,0.0,11.0,2.0,0.0
720,2020-41,6.0,4.0,14.0,0.0,18.0,0.0,1.0,17.0,0.0,1.0,4.0,0.0,0.0
720,2020-42,8.0,9.0,2.0,0.0,11.0,0.0,0.0,6.0,5.0,4.0,1.0,0.0,1.0
720,2020-43,4.0,5.0,3.0,0.0,5.0,3.0,0.0,8.0,0.0,1.0,4.0,0.0,0.0
720,2020-44,5.0,11.0,0.0,3.0,9.0,2.0,2.0,8.0,1.0,1.0,3.0,2.0,2.0
720,2020-45,6.0,7.0,1.0,1.0,6.0,2.0,2.0,6.0,0.0,1.0,1.0,2.0,0.0
720,2020-46,9.0,8.0,3.0,4.0,9.0,2.0,0.0,11.0,0.0,3.0,3.0,0.0,0.0
720,2020-47,4.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0
720,2020-48,6.0,6.0,4.0,8.0,10.0,0.0,0.0,3.0,7.0,0.0,6.0,1.0,0.0
720,2020-49,4.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
720,2020-50,4.0,5.0,1.0,1.0,5.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0
720,2020-51,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
720,2020-52,5.0,6.0,0.0,0.0,4.0,2.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0
720,2021-00,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
720,2021-01,8.0,9.0,1.0,5.0,9.0,1.0,0.0,4.0,3.0,4.0,2.0,1.0,0.0
720,2021-02,6.0,6.0,6.0,6.0,9.0,3.0,0.0,11.0,1.0,1.0,3.0,1.0,1.0
720,2021-03,4.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0
720,2021-04,10.0,12.0,13.0,10.0,23.0,2.0,1.0,24.0,0.0,0.0,14.0,0.0,0.0
720,2021-05,11.0,10.0,13.0,3.0,23.0,0.0,0.0,23.0,0.0,2.0,5.0,0.0,4.0
720,2021-06,11.0,22.0,2.0,5.0,21.0,3.0,0.0,20.0,4.0,2.0,8.0,1.0,4.0
720,2021-07,5.0,11.0,3.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,5.0
720,2021-08,11.0,15.0,12.0,6.0,25.0,2.0,0.0,25.0,2.0,0.0,17.0,0.0,0.0
720,2021-09,6.0,9.0,0.0,1.0,8.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0
720,2021-10,7.0,8.0,4.0,6.0,12.0,0.0,1.0,6.0,5.0,1.0,4.0,0.0,1.0
720,2021-11,10.0,15.0,4.0,14.0,18.0,1.0,0.0,18.0,1.0,1.0,6.0,1.0,4.0
720,2021-12,14.0,17.0,10.0,4.0,26.0,1.0,0.0,13.0,14.0,3.0,6.0,2.0,4.0
720,2021-13,14.0,19.0,7.0,9.0,26.0,0.0,0.0,19.0,7.0,2.0,10.0,2.0,1.0
720,2021-14,13.0,22.0,2.0,14.0,18.0,6.0,0.0,7.0,17.0,2.0,10.0,1.0,2.0
720,2021-15,7.0,7.0,8.0,6.0,12.0,3.0,0.0,9.0,6.0,0.0,7.0,0.0,0.0
720,2021-16,10.0,14.0,0.0,12.0,13.0,1.0,0.0,12.0,2.0,0.0,10.0,1.0,0.0
720,2021-17,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
720,2021-18,12.0,19.0,8.0,9.0,27.0,0.0,0.0,23.0,4.0,2.0,9.0,2.0,2.0
720,2021-19,11.0,17.0,8.0,13.0,25.0,0.0,0.0,15.0,10.0,0.0,13.0,2.0,1.0
720,2021-20,12.0,14.0,5.0,12.0,17.0,2.0,1.0,17.0,1.0,2.0,7.0,2.0,0.0
720,2021-21,9.0,19.0,2.0,12.0,19.0,2.0,0.0,19.0,2.0,1.0,13.0,1.0,2.0
720,2021-22,9.0,11.0,7.0,5.0,17.0,1.0,0.0,13.0,5.0,3.0,5.0,0.0,1.0
720,2021-23,6.0,6.0,2.0,4.0,6.0,2.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0
720,2021-24,5.0,4.0,6.0,4.0,10.0,0.0,0.0,7.0,3.0,1.0,2.0,1.0,0.0
720,2021-25,4.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0
720,2021-26,6.0,8.0,5.0,1.0,7.0,6.0,0.0,10.0,3.0,0.0,4.0,0.0,4.0
720,2021-27,2.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0
720,2021-28,7.0,16.0,4.0,14.0,15.0,5.0,0.0,19.0,1.0,1.0,9.0,0.0,5.0
720,2021-29,2.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
720,2021-30,6.0,5.0,4.0,1.0,8.0,1.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0
720,2021-31,4.0,4.0,2.0,0.0,6.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0
720,2021-32,6.0,4.0,4.0,7.0,3.0,5.0,1.0,7.0,0.0,0.0,5.0,0.0,0.0
720,2021-33,7.0,7.0,6.0,9.0,13.0,0.0,0.0,12.0,1.0,1.0,6.0,0.0,0.0
720,2021-34,5.0,8.0,4.0,9.0,7.0,5.0,3.0,9.0,0.0,0.0,6.0,0.0,0.0
720,2021-35,5.0,7.0,2.0,1.0,6.0,3.0,0.0,5.0,4.0,1.0,2.0,2.0,0.0
720,2021-36,8.0,13.0,0.0,4.0,12.0,1.0,0.0,8.0,5.0,1.0,4.0,1.0,2.0
720,2021-37,5.0,4.0,5.0,0.0,6.0,3.0,1.0,8.0,0.0,1.0,1.0,0.0,2.0
720,2021-38,7.0,16.0,10.0,23.0,21.0,5.0,0.0,22.0,4.0,0.0,12.0,0.0,4.0
720,2021-39,6.0,4.0,6.0,4.0,9.0,1.0,0.0,9.0,1.0,0.0,4.0,0.0,1.0
720,2021-40,6.0,7.0,0.0,1.0,5.0,2.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0
720,2021-41,4.0,4.0,5.0,7.0,9.0,0.0,0.0,6.0,3.0,0.0,6.0,0.0,0.0
720,2021-42,7.0,9.0,1.0,0.0,10.0,0.0,1.0,5.0,4.0,3.0,0.0,1.0,2.0
720,2021-43,6.0,5.0,7.0,4.0,10.0,2.0,0.0,11.0,1.0,1.0,5.0,0.0,1.0
720,2021-44,4.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0
720,2021-45,3.0,3.0,2.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
720,2021-46,5.0,4.0,4.0,5.0,8.0,0.0,0.0,7.0,1.0,2.0,4.0,0.0,0.0
720,2021-47,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0
720,2021-48,5.0,10.0,0.0,6.0,10.0,0.0,2.0,6.0,2.0,0.0,4.0,1.0,3.0
720,2021-49,4.0,5.0,2.0,2.0,7.0,0.0,0.0,6.0,1.0,1.0,3.0,1.0,0.0
720,2021-50,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
720,2021-51,4.0,6.0,1.0,6.0,7.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0
720,2021-52,5.0,3.0,5.0,3.0,6.0,2.0,0.0,4.0,4.0,2.0,2.0,1.0,1.0
720,2022-00,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
720,2022-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,2022-02,2.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
720,2022-03,6.0,9.0,6.0,3.0,12.0,3.0,0.0,9.0,6.0,2.0,4.0,1.0,2.0
720,2022-04,4.0,2.0,4.0,0.0,6.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0
720,2022-05,4.0,5.0,3.0,3.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0
720,2022-06,7.0,8.0,1.0,4.0,4.0,5.0,3.0,5.0,1.0,0.0,3.0,0.0,0.0
720,2022-07,6.0,9.0,0.0,1.0,9.0,0.0,3.0,5.0,1.0,0.0,2.0,1.0,1.0
720,2022-08,4.0,4.0,4.0,4.0,8.0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0
720,2022-09,5.0,10.0,2.0,9.0,12.0,0.0,0.0,10.0,2.0,1.0,7.0,0.0,3.0
720,2022-10,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
720,2022-11,2.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0
720,2022-12,6.0,8.0,3.0,6.0,8.0,3.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0
720,2022-13,3.0,6.0,0.0,0.0,4.0,2.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0
720,2022-14,11.0,13.0,12.0,4.0,19.0,6.0,0.0,21.0,4.0,2.0,8.0,2.0,4.0
720,2022-15,4.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0
720,2022-16,3.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0
720,2022-17,4.0,5.0,4.0,7.0,7.0,2.0,0.0,6.0,3.0,0.0,5.0,1.0,1.0
720,2022-18,8.0,16.0,2.0,13.0,13.0,5.0,0.0,10.0,8.0,1.0,10.0,0.0,0.0
720,2022-19,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
720,2022-20,6.0,7.0,2.0,5.0,9.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0
720,2022-21,2.0,0.0,6.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0
720,2022-22,3.0,3.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0
720,2022-23,3.0,3.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0
720,2022-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,2022-25,8.0,6.0,5.0,5.0,9.0,2.0,0.0,7.0,4.0,0.0,4.0,1.0,0.0
720,2022-26,1.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
720,2022-27,2.0,3.0,2.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0
720,2022-28,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0
720,2022-29,4.0,9.0,3.0,5.0,12.0,0.0,4.0,8.0,0.0,0.0,6.0,0.0,1.0
